"","id","issue","rcid","file id","comment","status","unit"
"489",855,"none of the hq submission dates (planned/received) available","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Outward Migration from the KRI - March Dataset</a>","?????","","data"
"490",856,"none of the hq submission dates (planned/received) available","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4></a>","","","other"
"491",857,"none of the hq submission dates (planned/received) available","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>LBY1702 JMMI 12-18</a>","","1 not received","data"
"492",858,"none of the hq submission dates (planned/received) available","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>LBY1702 JMMI 01-19</a>","","1 not received","data"
"493",859,"none of the hq submission dates (planned/received) available","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Refugee Returns Factsheet Maps</a>","","with field","GIS"
"494",55,"no received date but with HQ","BGD1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>BGD1804_Host_Community_Profiling_Analysis_1</a>","","2 with HQ","data"
"495",230,"no received date but with HQ","JOR1708","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1708_UN Women Agriculture Assessment_M&E_1</a>","","2 with HQ","research design"
"496",284,"no received date but with HQ","KEN1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>KEN1801_infrastructure_mapping_Dadaab_Data_1</a>","received post publication; low prio","2 with HQ","data"
"497",286,"no received date but with HQ","KEN1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>KEN1801_infrastructure_mapping_Dadaab_Analysis_1</a>","received post publication; low prio","2 with HQ","data"
"498",291,"no received date but with HQ","KEN1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>KEN1802_HH_needs_assessment_Data_1</a>","","2 with HQ","data"
"499",292,"no received date but with HQ","KEN1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>KEN1802_HH_needs_assessment_Analysis_1</a>","","2 with HQ","data"
"500",361,"no received date but with HQ","NER1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>NER1806_IDP Refugee Protection Diffa_Analysis</a>","1/2 validated","2 with HQ","data"
"501",364,"no received date but with HQ","NER1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>NER1807_Mapping_Sayam_Refugee_Camp_Data_1</a>","","2 with HQ","data"
"502",384,"no received date but with HQ","NGA1701b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>NGA1701b_LGA_Settlement_Profiling_Q2_Data_1</a>","","2 with HQ","data"
"503",385,"no received date but with HQ","NGA1701b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>NGA1701b_LGA_Settlement_Profiling_Q2_Analysis_1</a>","","2 with HQ","data"
"504",419,"no received date but with HQ","NGA1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>NGA1809_HTR_asessment_Data_KII_Nov2018</a>","","2 with HQ","data"
"505",447,"no received date but with HQ","SOM1707b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707b_CCCM_Comprehensive_Site_Assessment R script</a>","","2 with HQ","data"
"506",708,"no received date but with HQ","SYR1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR_1805_NES_Cash_Market_Assessment_Analysis_2</a>","","2 with HQ","data"
"507",1,"no received date but with field","AFG1707","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1707_Hard-to-reach_M&E_1 </a>","","with field","research design"
"508",2,"no received date but with field","AFG1707","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1707_Hard-to-reach_LL_1 </a>","","with field","research design"
"509",3,"no received date but with field","AFG1708a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1708a_Protection_Conflict_Affected_Populations_M&E_1</a>","","with field","research design"
"510",4,"no received date but with field","AFG1708b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1708b_Protection_Fragmented_Families_M&E_1</a>","","with field","research design"
"511",5,"no received date but with field","AFG1708b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1708b_Protection_Fragmented_Families_LL_1</a>","","with field","research design"
"512",6,"no received date but with field","AFG1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1801_WASH_Dry_Spell_M&E_1</a>","","with field","research design"
"513",7,"no received date but with field","AFG1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1801_WASH_Dry_Spell_LL_1</a>","","with field","research design"
"514",86,"no received date but with field","BRA1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>BRA1804_Informantion_needs_assessment_Analysis_2</a>","","with field","data"
"515",109,"no received date but with field","DRC1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>DRC1703_Abris_EHA_Analysis</a>","","with field","data"
"516",110,"no received date but with field","DRC1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>DRC1703_Abris_EHA_LL_1</a>","","with field","research design"
"517",422,"no received date but with field","OPT1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>OPT1801_Shelter_response_evaluation_LL_1</a>","","with field","research design"
"518",430,"no received date but with field","SOM1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Water Price Monitoring November 2018</a>","","with field","reporting"
"519",514,"no received date but with field","SSD1701","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Country-wide WASH baseline (based on FSNMS data) FS</a>","","with field","reporting"
"520",600,"no received date but with field","SSD1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1805_Market_Assessment_Factsheet_Jamjang</a>","Output not mentionned in the updated ToRs","with field","reporting"
"521",602,"no received date but with field","SSD1805","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SSD1805_Market_Assessment_Factsheet_Maban</a>","","with field","reporting"
"522",732,"no received date but with field","SYR1811a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SYR1811a_Spontaneous_Returns_NW_Baseline_Report_2</a>","Template reviewed","with field","reporting"
"523",768,"no received date but with field","TCD1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>TCD1802_CAR Displacement_TOR_1</a>","","with field","research design"
"524",795,"no received date but with field","UKR1705","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Capacity and Vilnerability Assessment (Urban) - Bakhmut</a>","","with field","other"
"525",806,"no received date but with field","UKR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>MSNA in NGCA 2018 dataset - 2 Year update</a>","","with field","data"
"526",807,"no received date but with field","UKR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>MSNA in NGCA 2018 dataset - HH survey by mobile phone</a>","","with field","data"
"527",819,"no received date but with field","UKR1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>UKR1804_Economic_Security_Analysis_TOR_1</a>","Delayed until Q1 2019","with field","research design"
"528",825,"no received date but with field","YEM1704","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1704_CCCM_Site_Profiling_Analysis_Framework_1</a>","","with field","data"
"529",837,"no received date but with field","YEM1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1804_MCLA_Data_1</a>","","with field","data"
"530",838,"no received date but with field","YEM1804","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1804_MCLA_Analysis_1</a>","","with field","data"
"531",847,"no received date but with field","YEM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>YEM1806_WASH_Assessment_FS</a>","","with field","reporting"
"532",859,"no received date but with field","","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Refugee Returns Factsheet Maps</a>","","with field","GIS"
"533",21,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Data_1_CGD</a>","Not public; postponed","not expected (tor postponed)","data"
"534",22,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Data_2_KII</a>","Not public; postponed","not expected (tor postponed)","data"
"535",23,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Data_3_HH</a>","Not public; postponed","not expected (tor postponed)","data"
"536",24,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Analysis_1_CGD</a>","Not public; postponed","not expected (tor postponed)","data"
"537",25,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Analysis_2_KII</a>","Not public; postponed","not expected (tor postponed)","data"
"538",26,"data unit item with non-standardisable status","AFG1803","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>AFG1803_AGORA_Analysis_3_HH</a>","Not public; postponed","not expected (tor postponed)","data"
"539",62,"data unit item with non-standardisable status","BGD1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>BGD1806_Hygiene_Items_Market_Analysis_Data_1</a>","","","data"
"540",63,"data unit item with non-standardisable status","BGD1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>BGD1806_Hygiene_Items_Market_Analysis_Analysis_1</a>","","","data"
"541",88,"data unit item with non-standardisable status","CAM1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>CAM1801_Shelter_Cluster_Assessment_Data_1</a>","","","data"
"542",89,"data unit item with non-standardisable status","CAM1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>CAM1801_Shelter_Cluster_Assessment_Analysis_1</a>","","","data"
"543",100,"data unit item with non-standardisable status","CAR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>CAR1801_AGORA_diagnostics_territoriaux_Bangui_Data_1</a>","","","data"
"544",101,"data unit item with non-standardisable status","CAR1801","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>CAR1801_AGORA_diagnostics_territoriaux_Bangui_Analysis_1</a>","","","data"
"545",119,"data unit item with non-standardisable status","GlO1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>GLO1802_Refugee_Housing_M&E_Tanzania_Data_1</a>","","","data"
"546",120,"data unit item with non-standardisable status","GlO1802","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>GLO1802_Refugee_Housing_M&E_Tanzania_Analysis_1</a>","","","data"
"547",142,"data unit item with non-standardisable status","IRQ1703","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>Price Monitoring october Data + Analysis </a>","","?","data"
"548",161,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_CRI_Data_1</a>","No batch for the CRI assessment","","data"
"549",162,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Data_batch1_1</a>","","","data"
"550",163,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Data_batch2_1</a>","","","data"
"551",164,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Data_batch3_1</a>","","","data"
"552",165,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_CRI_Analysis_1</a>","No batch for the CRI assessment","","data"
"553",166,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Analysis_batch1_1</a>","","","data"
"554",167,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Analysis_batch2_1</a>","","","data"
"555",168,"data unit item with non-standardisable status","IRQ1704b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1704b_UNHCR_PDM_MPCA_Analysis_batch3_1</a>","","","data"
"556",208,"data unit item with non-standardisable status","IRQ1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1809_Women_Employment_Data_1_KI</a>","KII data","","data"
"557",209,"data unit item with non-standardisable status","IRQ1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1809_Women_Employment_Analysis_1_KI</a>","KII analysis","","data"
"558",210,"data unit item with non-standardisable status","IRQ1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1809_Women_Employment_Data_2_FGD</a>","FGD data","","data"
"559",211,"data unit item with non-standardisable status","IRQ1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>IRQ1809_Women_Employment_Analysis_2_FGD</a>","FGD analysis","","data"
"560",267,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Data_1_HH Survey</a>","","","data"
"561",268,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Analysis_1_HH Survey</a>","","","data"
"562",269,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Data_2_KI</a>","","","data"
"563",270,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Analysis_2_KI</a>","","","data"
"564",271,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Data_3_FGD</a>","","","data"
"565",272,"data unit item with non-standardisable status","JOR1809","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1809_GIZ_Social Cohesion_Area Mapping_Analysis_3_FGD</a>","","","data"
"566",278,"data unit item with non-standardisable status","JOR1810","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1810_PALM_host-refugee_relations_Data_1_TBD</a>","","","data"
"567",279,"data unit item with non-standardisable status","JOR1810","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>JOR1810_PALM_host-refugee_relations_Analysis_1_TBD</a>","","","data"
"568",435,"data unit item with non-standardisable status","SOM1707","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707_DSA_Round2_Data_1</a>","","","data"
"569",436,"data unit item with non-standardisable status","SOM1707","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707_CCCM_Detailed_Site_Assessment data</a>","","","data"
"570",437,"data unit item with non-standardisable status","SOM1707","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707_DSA_Round2_Analysis_1</a>","","","data"
"571",438,"data unit item with non-standardisable status","SOM1707a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707a_DSA_Water_mapping_Data_1</a>","","","data"
"572",439,"data unit item with non-standardisable status","SOM1707a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1707a_DSA_Water_mapping_Analysis_1</a>","","","data"
"573",459,"data unit item with non-standardisable status","SOM1805a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805a_DSIRS_Monthly_Oct2018_Data_1</a>","","expected","data"
"574",460,"data unit item with non-standardisable status","SOM1805a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805a_DSIRS_Monthly_Oct2018_Analysis_1</a>","","expected","data"
"575",462,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Data_1_Individual_Survey</a>","","","data"
"576",463,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Analysis_1_Individual_Survey</a>","","","data"
"577",464,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Data_2_FGD</a>","","","data"
"578",465,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Analysis_2_FGD</a>","","","data"
"579",466,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Data_3_KI</a>","","","data"
"580",467,"data unit item with non-standardisable status","SOM1805b","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1805b_DSIRS_Thematic_Youth_Analysis_3_KI</a>","","","data"
"581",476,"data unit item with non-standardisable status","SOM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1806_Cash_Consortium_Mini_Studies_Data_r2</a>","","","data"
"582",477,"data unit item with non-standardisable status","SOM1806","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1806_Cash_Consortium_Mini_Studies analysis r2</a>","","","data"
"583",479,"data unit item with non-standardisable status","SOM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1807_Expenditure_Partners_Assessment_TOR_1</a>","","","data"
"584",480,"data unit item with non-standardisable status","SOM1807","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1807_Expenditure_Partners_Assessment_TOR_2</a>","","","data"
"585",485,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Data_1_HH Survey</a>","HH Survey","","data"
"586",486,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Analysis_1_HH Survey</a>","HH Survey","","data"
"587",487,"data unit item with non-standardisable status","SOM1808a","<a href=https://docs.google.com/spreadsheets/d/1wX5k3cETrCbnw4vpfY07eSzTyWX6AwmJmxJQwPahrSk/edit#gid=1191173775&range=4>SOM1808a_Longitudinal_study_Baseline_PILOT_Data_2_KII</a>","KI Interview","","data"
